,latitude,longitude,time,u10,v10,d2m,t2m,evabs,evaow,lmld,lmlt,lshf,lai_hv,lai_lv,skt,snowc,sde,smlt,stl1,stl2,stl3,slhf,ssr,str,sp,sro,ssrd,strd,tsn,e,tp
17463,29.35,65.9,2010-05-01,0.9767275,-0.035052776,272.14908,303.4904,-1.1818483e-06,-7.7983364e-05,3.915865,297.48965,0.79998165,0.0,0.49998987,307.17157,0.0,0.0,-9.313226e-10,306.7251,304.88596,301.722,-198487.0,21013002.0,-14001326.0,89295.92,0.0,28265106.0,29364834.0,273.15988,-7.931329e-05,3.0925497e-05
17464,29.35,65.9,2010-06-01,1.2521298,1.1078603,272.9198,305.3957,-1.2558885e-06,-8.172216e-05,3.993456,298.321,0.7999532,0.0,0.49998987,308.88684,0.0,0.0,-9.313226e-10,308.4875,306.79346,303.90155,-208032.0,21530614.0,-14389920.0,88937.29,0.0,28946980.0,29926714.0,273.15988,-8.31224e-05,2.5199726e-05
17465,29.35,65.9,2010-07-01,0.83356106,1.5900018,281.60953,306.1502,-1.108041e-06,-9.898818e-05,3.4759445,300.55685,0.7999141,0.0,0.49998987,310.13367,0.0,0.0,-9.313226e-10,309.8162,308.44974,305.9882,-250984.0,19119102.0,-12647532.0,88723.914,5.736947e-07,25910464.0,32408186.0,273.16058,-0.00010045478,6.9096684e-05
17466,29.35,65.9,2010-08-01,0.5832343,0.52465606,276.1277,304.0577,-8.8638626e-07,-7.349695e-05,3.2118492,299.1652,0.7999923,0.0,0.49998987,307.01166,0.0,0.0,-9.313226e-10,306.89374,306.42957,305.43506,-186556.0,17280576.0,-12135966.0,88969.3,0.0,23637698.0,31135870.0,273.15988,-7.455191e-05,2.7108938e-05
17467,29.35,65.9,2010-09-01,0.2662537,-0.019281864,268.48245,299.26266,-7.3877163e-07,-5.5007404e-05,3.5499763,296.20065,0.7999959,0.0,0.49998987,301.42285,0.0,0.0,-9.313226e-10,301.58133,302.523,303.62726,-139308.0,17653738.0,-13247913.0,89400.97,0.0,23991180.0,26959156.0,273.15988,-5.569635e-05,3.874302e-07
17468,29.35,65.9,2010-10-01,-0.25304568,0.28937864,270.4723,295.93967,-5.1711686e-07,-4.4403132e-05,3.9372196,293.435,0.7999959,0.0,0.49998987,297.204,0.0,0.0,-9.313226e-10,297.4639,298.92987,300.7042,-112582.0,14965365.0,-11958611.0,89754.68,0.0,20208522.0,26030436.0,273.16058,-4.5030378e-05,3.5697594e-05
17469,29.35,65.9,2010-11-01,-0.48386943,-0.17763543,267.16522,286.61765,-2.2165477e-07,-2.067932e-05,5.358776,287.9721,0.79998875,0.0,0.49998987,287.28595,0.0,0.0,-9.313226e-10,287.89673,291.2095,295.81122,-52449.0,12811857.0,-10930832.0,90198.66,0.0,17029820.0,22175086.0,273.16058,-2.0841602e-05,1.3411045e-06
17530,28.65,65.9,2010-02-01,0.2613244,0.6102698,268.04752,284.12653,0.0,-0.0005224814,13.503009,282.03714,0.79984295,0.0,-1.1920929e-07,285.97543,0.0,0.0,-9.313226e-10,286.06693,286.304,287.6529,-1305227.0,14855824.0,-9680062.0,84867.59,2.2947788e-06,18385204.0,22854698.0,272.8636,-0.00052194623,0.0005777329
17531,28.65,65.9,2010-03-01,0.38284433,-0.8976288,267.85638,291.98926,0.0,-0.00015357323,7.2921505,287.10974,0.7999603,0.0,-1.1920929e-07,295.37268,0.0,0.0,-9.313226e-10,294.97876,293.59357,291.6074,-385091.0,19253522.0,-12372073.0,84906.984,0.0,24111356.0,24694454.0,273.16058,-0.00015397416,4.810281e-05
17532,28.65,65.9,2010-04-01,0.97737044,-0.031190634,270.1303,296.77502,0.0,-5.5823242e-05,5.245594,291.75412,0.79998875,0.0,-1.1920929e-07,301.4016,0.0,0.0,-9.313226e-10,300.8959,299.07544,296.22266,-139785.0,20974482.0,-12996502.0,84686.23,0.0,26467760.0,27218874.0,273.15988,-5.5886805e-05,2.1383166e-05
17533,28.65,65.9,2010-05-01,1.7787162,-0.5912212,270.90826,300.23325,0.0,-7.4380776e-05,5.118885,294.52353,0.799971,0.0,-1.1920929e-07,304.8548,0.0,0.0,-9.313226e-10,304.3833,302.64038,299.63992,-186078.0,22444660.0,-13602074.0,84442.484,0.0,28377798.0,28472494.0,273.15988,-7.436145e-05,3.283471e-05
17534,28.65,65.9,2010-06-01,1.6068308,0.88577914,273.59857,301.644,0.0,-9.266636e-05,4.547983,296.10657,0.799971,0.0,-1.1920929e-07,306.69888,0.0,0.0,-9.313226e-10,306.26492,304.64648,301.858,-231894.0,22367620.0,-13768771.0,84154.43,0.0,28258942.0,29330980.0,273.15988,-9.264564e-05,4.9056485e-05
17535,28.65,65.9,2010-07-01,0.6267414,1.800174,282.86893,301.77344,0.0,-0.0001673724,3.824749,298.34937,0.79994255,0.0,-1.1920929e-07,307.50555,0.0,0.0,-9.313226e-10,307.20334,306.0962,303.9333,-418499.0,19504704.0,-11761308.0,83976.34,5.736947e-07,24923970.0,31820536.0,273.16058,-0.00016730651,0.00017025135
17536,28.65,65.9,2010-08-01,0.8378476,0.39591336,276.8013,300.21014,0.0,-0.00018151151,4.051115,296.56955,0.79997456,0.0,-1.1920929e-07,304.53214,0.0,0.0,-9.313226e-10,304.3833,303.91165,303.0719,-453815.0,17913748.0,-11355225.0,84154.43,5.736947e-07,23011730.0,30551756.0,273.15988,-0.00018159114,0.00012540072
17537,28.65,65.9,2010-09-01,0.5161519,-0.34467912,268.49588,296.24353,0.0,-5.1064882e-05,4.456156,293.8269,0.7999923,0.0,-1.1920929e-07,299.92975,0.0,0.0,-9.313226e-10,300.0647,300.83618,301.76508,-127854.0,18736712.0,-13077117.0,84476.95,0.0,23946720.0,26333608.0,273.15988,-5.1124953e-05,3.874302e-07
17538,28.65,65.9,2010-10-01,-0.047726393,-0.5577481,268.99902,293.52826,0.0,-4.182011e-05,4.765808,291.22324,0.7999923,0.0,-1.1920929e-07,296.09445,0.0,0.0,-9.313226e-10,296.3376,297.56116,299.15027,-104469.0,16172726.0,-12061635.0,84771.58,0.0,20552760.0,25360928.0,273.16058,-4.1792635e-05,2.9018149e-05
17539,28.65,65.9,2010-11-01,-0.82335365,-2.0534163,264.89334,285.08438,0.0,-2.1562912e-05,7.7783422,285.6887,0.7999603,0.0,-1.1920929e-07,287.085,0.0,0.0,-9.313226e-10,287.6799,290.4289,294.49307,-53880.0,13971469.0,-11328717.0,85012.85,0.0,17402672.0,21660702.0,273.16058,-2.1603424e-05,1.3411045e-06
17540,28.55,65.9,2010-02-01,0.29968774,0.302253,267.5764,283.43558,-7.4040145e-08,-0.0005658503,13.974963,281.62817,0.7998216,0.0,0.14994192,285.3612,0.0,0.0,-9.313226e-10,285.4646,285.72058,287.1213,-1414995.0,14704553.0,-9456798.0,83671.055,2.8684735e-06,18457838.0,22800632.0,273.16058,-0.0005657524,0.0006407164
17541,28.55,65.9,2010-03-01,0.5092937,-1.0228311,267.25095,291.1793,-1.4784746e-07,-0.00017988007,7.782613,286.44736,0.79994965,0.0,0.14994192,294.6594,0.0,0.0,-9.313226e-10,294.27045,292.9092,290.967,-450952.0,19070952.0,-12077758.0,83739.99,0.0,24162860.0,24632304.0,273.16058,-0.0001804484,5.7645142e-05
17542,28.55,65.9,2010-04-01,1.1181793,-0.19147515,269.38544,295.90384,-2.2165477e-07,-5.3647906e-05,5.429962,291.20343,0.79998523,0.0,0.14994192,300.74353,0.0,0.0,-9.313226e-10,300.23816,298.43216,295.60382,-134536.0,20798332.0,-12721862.0,83540.57,0.0,26498574.0,27145102.0,273.15988,-5.379133e-05,1.7564744e-05
17543,28.55,65.9,2010-05-01,1.9508159,-0.7437813,270.2925,299.33316,-2.2165477e-07,-7.315702e-05,5.25556,293.8964,0.799971,0.0,0.14994192,304.20947,0.0,0.0,-9.313226e-10,303.73883,302.0077,299.02448,-183692.0,22339534.0,-13310219.0,83314.89,0.0,28415654.0,28409838.0,273.15988,-7.340917e-05,3.5697594e-05
17544,28.55,65.9,2010-06-01,1.7283508,0.6775379,273.12436,300.7578,-2.2165477e-07,-7.5332355e-05,4.699608,295.4666,0.799971,0.0,0.14994192,306.09882,0.0,0.0,-9.313226e-10,305.66263,304.05252,301.26636,-188942.0,22181440.0,-13460519.0,83035.86,0.0,28159456.0,29305716.0,273.15988,-7.5504184e-05,2.9971823e-05
17545,28.55,65.9,2010-07-01,0.5058645,1.5974042,282.5218,300.8433,-2.2165477e-07,-0.00018762937,3.7770538,297.91898,0.79994607,0.0,0.14994192,306.89984,0.0,0.0,-9.313226e-10,306.59982,305.50458,303.36206,-470042.0,19307690.0,-11456062.0,82865.984,5.736947e-07,24813920.0,31795270.0,273.16058,-0.00018787663,0.00019315444
17546,28.55,65.9,2010-08-01,0.8905705,0.30675888,276.45416,299.31467,-1.4784746e-07,-0.00020054495,4.1635876,295.9387,0.79998165,0.0,0.14994192,303.87546,0.0,0.0,-9.313226e-10,303.728,303.2637,302.44626,-502017.0,17731982.0,-11030850.0,83032.58,5.736947e-07,22927652.0,30520934.0,273.15988,-0.00020082807,0.00014448538
17547,28.55,65.9,2010-09-01,0.6398151,-0.38523293,268.11465,295.41394,-1.4784746e-07,-4.8957532e-05,4.6818104,293.20242,0.79998875,0.0,0.14994192,299.35233,0.0,0.0,-9.313226e-10,299.4937,300.25632,301.18362,-122604.0,18642418.0,-12813136.0,83333.766,0.0,23934394.0,26294196.0,273.15988,-4.9029943e-05,3.874302e-07
17548,28.55,65.9,2010-10-01,0.05343306,-0.62018836,268.51138,292.75183,-7.4040145e-08,-4.0664338e-05,4.9587193,290.6453,0.79998523,0.0,0.14994192,295.64157,0.0,0.0,-9.313226e-10,295.88104,297.0623,298.60397,-102083.0,16136212.0,-11870071.0,83614.43,0.0,20605584.0,25322022.0,273.16058,-4.0839892e-05,2.8062612e-05
17549,28.55,65.9,2010-11-01,-0.71662176,-2.0798085,264.52347,284.55637,-7.4040145e-08,-2.1019252e-05,8.032471,285.26794,0.7999532,0.0,0.14994192,286.70288,0.0,0.0,-9.313226e-10,287.29562,289.97812,293.9785,-52926.0,13839859.0,-11195360.0,83813.85,0.0,17460338.0,21615732.0,273.16058,-2.1032058e-05,1.3411045e-06
17640,27.55,65.9,2010-02-01,1.1651156,-0.06659484,269.11786,285.75684,-3.545545e-06,-0.0002980912,9.621312,283.96613,0.7998572,0.0,0.5092832,286.62363,0.0,0.0,-9.313226e-10,286.69092,286.89795,288.08472,-781208.0,13636827.0,-9468549.0,86202.82,1.1473894e-06,19097010.0,23376662.0,273.16058,-0.00031224778,0.00031148642
17641,27.55,65.9,2010-03-01,1.4066551,-1.2346128,268.29547,293.75937,-7.4605923e-06,-6.33006e-05,5.242035,289.50653,0.799971,0.0,0.5118313,296.03076,0.0,0.0,-9.313226e-10,295.7136,294.3319,292.24435,-178920.0,17347184.0,-11943035.0,86188.87,0.0,24388684.0,25477146.0,273.16058,-7.150462e-05,1.0885298e-05
17642,27.55,65.9,2010-04-01,1.2819204,-0.15349603,270.87006,298.4712,-1.0045944e-05,-5.3443946e-05,3.6773968,294.16104,0.7999674,0.0,0.51228094,302.14886,0.0,0.0,-9.313226e-10,301.7295,299.9206,296.95032,-162216.0,18932522.0,-12622118.0,85962.37,0.0,26590136.0,28011672.0,273.15988,-6.483821e-05,3.5697594e-05
17643,27.55,65.9,2010-05-01,1.9276692,-0.7492529,272.63464,301.73068,-1.1523254e-05,-6.4320164e-05,4.2205353,296.18088,0.7999923,0.0,0.51228094,305.68555,0.0,0.0,-9.313226e-10,305.30484,303.58887,300.55685,-190851.0,20222138.0,-13067552.0,85703.03,0.0,28277872.0,29477512.0,273.15988,-7.645646e-05,1.661107e-05
17644,27.55,65.9,2010-06-01,1.5288181,0.29324102,280.23752,301.919,-1.1301599e-05,-0.00035362795,3.1769676,298.55786,0.79998165,0.0,0.51228094,306.69888,0.0,0.0,-9.313226e-10,306.389,304.84018,302.1901,-944904.0,19113084.0,-12311133.0,85427.29,1.1473894e-06,26675094.0,30851898.0,273.15988,-0.00037795724,0.00035824627
17645,27.55,65.9,2010-07-01,-0.21446812,1.0251431,287.6286,301.16452,-1.0341406e-05,-0.0007682162,2.952736,299.95807,0.79997456,0.0,0.51228094,306.08185,0.0,0.0,-9.313226e-10,306.06256,305.2968,303.846,-2043054.0,16888154.0,-9584143.0,85275.47,5.7388097e-06,23598080.0,33252016.0,273.16058,-0.00081697106,0.00139842
17646,27.55,65.9,2010-08-01,0.6258842,-0.06852603,284.0963,300.07263,-1.1744676e-05,-0.0011078945,2.78047,298.68295,0.79998523,0.0,0.51228094,303.40985,0.0,0.0,-9.313226e-10,303.2883,302.55704,301.84213,-2856286.0,16171522.0,-9405969.0,85432.21,2.8684735e-06,22677176.0,31931698.0,273.15988,-0.0011420888,0.0007590465
17647,27.55,65.9,2010-09-01,1.069314,-0.9932202,272.39188,297.8334,-7.682014e-06,-6.574765e-05,3.290863,295.89645,0.79998165,0.0,0.51228094,301.20914,0.0,0.0,-9.313226e-10,301.37534,301.81754,302.27283,-185601.0,16755742.0,-12307034.0,85735.86,0.0,23561544.0,27796924.0,273.15988,-7.4170996e-05,2.3292378e-05
17648,27.55,65.9,2010-10-01,0.8209162,-0.9056752,271.33185,295.47864,-5.170703e-06,-3.9440813e-05,3.3079472,293.49863,0.79998165,0.0,0.51228094,297.38797,0.0,0.0,-9.313226e-10,297.6723,298.5918,299.80765,-112105.0,14818909.0,-11629044.0,86043.61,0.0,20856060.0,26460942.0,273.16058,-4.4839922e-05,7.0668757e-06
17649,27.55,65.9,2010-11-01,0.8652806,-2.0254147,265.1475,287.04745,-2.6591588e-06,-2.7613016e-05,5.5709076,287.6278,0.79994965,0.0,0.5117314,288.12094,0.0,0.0,-9.313226e-10,288.7773,291.17545,294.97137,-75834.0,12816271.0,-10895033.0,86288.99,0.0,17840674.0,22598012.0,273.16058,-3.0364841e-05,1.3411045e-06
17740,26.55,65.9,2010-02-01,0.28575695,-0.3794396,273.05203,291.63916,-3.324123e-06,-0.000558169,6.0457077,289.1852,0.7998963,0.0,0.49664223,293.88525,0.0,0.0,-9.313226e-10,293.9536,294.05725,295.14365,-1411177.0,15883023.0,-10611649.0,94209.266,2.2947788e-06,19388424.0,25742422.0,273.16058,-0.00056422874,0.0005023442
17741,26.55,65.9,2010-03-01,0.81341493,-0.113264084,273.10782,300.39963,-6.3525513e-06,-7.281732e-05,3.7094288,294.62296,0.79998523,0.0,0.49684215,304.334,0.0,0.0,-9.313226e-10,303.8424,302.20255,299.76685,-198010.0,19460164.0,-13238895.0,93944.195,0.0,24054570.0,28618522.0,273.16058,-7.912284e-05,2.2985041e-06
17742,26.55,65.9,2010-04-01,1.2094799,1.1719098,277.7084,303.99417,-7.5343996e-06,-8.1994105e-05,3.6937695,298.3333,0.7999923,0.0,0.49684215,309.14868,0.0,0.0,-9.313226e-10,308.67178,307.04584,304.30618,-224258.0,21446752.0,-13651264.0,93652.03,0.0,26750368.0,30907984.0,273.15988,-8.9598354e-05,3.474392e-05
17743,26.55,65.9,2010-05-01,1.6812003,1.0402703,281.67874,306.6447,-8.346979e-06,-0.00011231145,3.7236671,300.6889,0.7999959,0.0,0.49684215,312.45468,0.0,0.0,-9.313226e-10,311.96884,310.2692,307.3653,-303482.0,22385678.0,-13645252.0,93300.79,5.736947e-07,27985576.0,32855872.0,273.15988,-0.00012140535,0.000114902854
17744,26.55,65.9,2010-06-01,1.190834,2.360205,292.1899,303.9907,-6.278744e-06,-0.0006466743,3.7863083,301.8175,0.79995674,0.0,0.49684215,310.67148,0.0,0.0,-9.313226e-10,310.43414,309.498,307.98526,-1640733.0,20295568.0,-10303124.0,93087.414,2.2947788e-06,25344364.0,35199904.0,273.15988,-0.0006560311,0.00055673905
17745,26.55,65.9,2010-07-01,0.43985367,1.7245376,295.0879,303.12875,-8.0515165e-06,-0.0020247607,2.9762268,303.42676,0.79998523,0.0,0.49684215,308.3363,0.0,0.0,-9.313226e-10,308.4164,308.2009,308.06348,-5137059.0,17650528.0,-7250393.0,92912.61,2.868846e-05,22234334.0,36944664.0,273.16058,-0.0020542094,0.0039215554
17746,26.55,65.9,2010-08-01,0.34383786,1.7061918,294.58163,301.78268,-1.3369834e-05,-0.002710507,2.7398949,302.26608,0.79998523,0.0,0.49684215,305.52847,0.0,0.0,-9.313226e-10,305.46265,305.1313,305.12,-6836543.0,17324312.0,-6772985.0,93105.47,8.205138e-05,21777404.0,35785532.0,273.15988,-0.0027337763,0.0018851068
17747,26.55,65.9,2010-09-01,-0.053941607,0.8152926,285.58197,302.55682,-1.0636868e-05,-0.0005872629,2.7341995,301.0129,0.79998875,0.0,0.49684215,307.5452,0.0,0.0,-9.313226e-10,307.51172,307.4461,307.18393,-1499945.0,18044556.0,-11364516.0,93402.55,1.7210841e-06,22471602.0,32270242.0,273.15988,-0.00059984485,0.0003019441
17748,26.55,65.9,2010-10-01,0.016141295,0.48345828,281.86783,301.19226,-7.682014e-06,-0.00014874688,2.9484653,298.81235,0.7999923,0.0,0.49684215,305.14917,0.0,0.0,-9.313226e-10,305.26147,305.737,306.28625,-391773.0,16528233.0,-11732888.0,93768.57,0.0,20409694.0,30540640.0,273.16058,-0.00015664054,2.9018149e-05
17749,26.55,65.9,2010-11-01,-0.3865677,-1.0913866,269.32034,294.9945,-4.4319313e-06,-8.206209e-05,3.250288,293.49487,0.799939,0.0,0.49664223,297.36108,0.0,0.0,-9.313226e-10,297.8554,299.6694,302.40884,-216145.0,14567726.0,-11901770.0,94151.82,0.0,17776844.0,26135030.0,273.16058,-8.655107e-05,1.3411045e-06
17840,25.55,65.9,2010-02-01,1.0581694,-0.16089892,282.0703,293.37112,-2.1273503e-05,-0.0007740621,5.605076,292.77258,0.79988563,0.0,1.0033773,294.82214,0.0,0.0,-9.313226e-10,294.98358,295.20642,296.54,-2003443.0,14034465.0,-9393945.0,99995.805,4.015863e-06,19642422.0,27419474.0,273.16058,-0.00080097234,0.0008897837
17841,25.55,65.9,2010-03-01,2.0159695,0.8880322,284.97345,300.64227,-2.3489352e-05,-6.683543e-05,4.6867943,296.89355,0.7999923,0.0,1.0043266,303.7198,0.0,0.0,-9.313226e-10,303.36298,302.11215,300.23383,-227599.0,16876116.0,-11270237.0,99597.78,0.0,23854278.0,30228372.0,273.16058,-9.1122e-05,3.874302e-07
17842,25.55,65.9,2010-04-01,3.0052748,1.5591033,288.5109,303.22003,-1.7506303e-05,-6.1669154e-05,5.0989532,299.21814,0.79997456,0.0,1.0043766,307.4433,0.0,0.0,-9.313226e-10,307.10455,305.88138,303.8551,-198010.0,18658468.0,-11408513.0,99270.336,0.0,26425500.0,32157562.0,273.15988,-7.912284e-05,1.3411045e-06
17843,25.55,65.9,2010-05-01,3.9142094,1.9334228,293.06912,305.15536,-1.6472302e-05,-6.5611675e-05,5.3053875,301.42938,0.799939,0.0,1.0043766,310.2016,0.0,0.0,-9.313226e-10,309.87762,308.64578,306.44382,-205646.0,19582144.0,-10678054.0,98867.39,0.0,27483306.0,34495532.0,273.15988,-8.236058e-05,6.1132014e-06
17844,25.55,65.9,2010-06-01,3.277248,2.3746884,296.7626,303.11487,-4.3211738e-05,-0.00081008964,5.071192,302.59595,0.7999034,0.0,1.0040768,308.04337,0.0,0.0,-9.313226e-10,307.95142,307.40268,306.52997,-2180979.0,17715532.0,-7652104.0,98679.45,4.5895576e-06,24680978.0,36300930.0,273.15988,-0.00087201456,0.0010386538
17845,25.55,65.9,2010-07-01,2.5097647,1.953378,297.68414,303.48923,-4.0626386e-05,-0.001406447,4.1799603,303.78497,0.79991764,0.0,1.0028278,307.7504,0.0,0.0,-9.313226e-10,307.76108,307.42734,306.91306,-3732515.0,15053640.0,-5608569.0,98464.44,1.663901e-05,21231992.0,38232140.0,273.16058,-0.0014925385,0.0026790742
17846,25.55,65.9,2010-08-01,2.9148312,1.8082206,296.6882,302.3708,-8.494593e-05,-0.0018170247,4.203451,302.53073,0.7999319,0.0,1.0041268,305.80585,0.0,0.0,-9.313226e-10,305.75778,305.44354,305.273,-4805371.0,15200497.0,-5624146.0,98686.016,6.3125044e-06,21432724.0,37083110.0,273.15988,-0.0019214577,0.0010348372
17847,25.55,65.9,2010-09-01,1.7600703,1.6701438,292.88934,302.41122,-5.1927986e-05,-0.00018334691,3.770649,302.02924,0.799971,0.0,1.0043766,307.1659,0.0,0.0,-9.313226e-10,307.1684,307.11862,306.80652,-589831.0,15599340.0,-9011910.0,98996.234,0.0,21939398.0,34428330.0,273.15988,-0.00023587281,2.7108938e-05
17848,25.55,65.9,2010-10-01,1.1381111,1.0608692,291.164,301.35748,-2.5631627e-05,-9.388989e-05,3.363472,300.66858,0.7999959,0.0,1.0043766,304.95813,0.0,0.0,-9.313226e-10,305.04584,305.3496,305.7615,-300141.0,14363892.0,-9669678.0,99388.516,0.0,20146894.0,32504696.0,273.16058,-0.000119881704,2.1383166e-05
17849,25.55,65.9,2010-11-01,0.04143107,-0.3375981,282.46704,297.69244,-1.093233e-05,-5.77264e-05,3.3172016,297.24588,0.7999603,0.0,1.003777,299.49103,0.0,0.0,-9.313226e-10,299.8744,301.22592,303.18976,-171761.0,12645740.0,-10185070.0,99831.67,0.0,17628936.0,28980310.0,273.16058,-6.864732e-05,1.3411045e-06
18060,29.35,66.0,2010-02-01,0.24224985,1.8487742,269.51974,285.29816,-3.6950223e-07,-0.00046979962,11.282049,283.01874,0.7997825,0.0,0.42029727,286.5302,0.012207031,0.0,9.397045e-07,286.57043,286.60803,287.79004,-1178279.0,13544138.0,-9562555.0,87741.58,2.2947788e-06,18015434.0,23234676.0,270.7994,-0.00047109276,0.0005032979
18061,29.35,66.0,2010-03-01,0.23882067,-0.04985833,269.09924,293.13196,-7.3877163e-07,-0.00014949474,5.7951393,288.4116,0.799971,0.0,0.42029727,295.59628,0.0,0.0,-9.313226e-10,295.23776,293.9281,291.9814,-376024.0,17775718.0,-12157554.0,87726.805,0.0,23878048.0,25027438.0,273.16058,-0.00015035551,6.7189336e-05
18062,29.35,66.0,2010-04-01,0.66210437,0.20151186,270.82047,298.07953,-1.0342337e-06,-5.752244e-05,4.6362534,292.90625,0.7999923,0.0,0.42029727,301.79648,0.0,0.0,-9.313226e-10,301.285,299.3642,296.3904,-146944.0,19568502.0,-12793186.0,87448.59,0.0,26494612.0,27627652.0,273.15988,-5.8743637e-05,4.61936e-05
18063,29.35,66.0,2010-05-01,1.2497723,-0.1351502,271.3422,301.85663,-1.2558885e-06,-8.7500084e-05,4.3472443,296.13223,0.79998875,0.0,0.42029727,305.60065,0.0,0.0,-9.313226e-10,305.12296,303.30478,300.1511,-222349.0,20886608.0,-13557258.0,87159.72,0.0,28276110.0,28927254.0,273.15988,-8.883653e-05,4.61936e-05
18064,29.35,66.0,2010-06-01,1.4345169,0.9659214,272.1191,303.82547,-1.3296958e-06,-7.628393e-05,4.3201923,297.18277,0.7999674,0.0,0.42029727,307.4886,0.0,0.0,-9.313226e-10,307.05154,305.3555,302.4179,-194192.0,21386566.0,-14022368.0,86824.07,0.0,28933332.0,29499240.0,273.15988,-7.778965e-05,2.9018149e-05
18065,29.35,66.0,2010-07-01,0.8762109,1.3370223,280.9256,304.61346,-1.1818483e-06,-9.552133e-05,3.5891266,299.61804,0.79990697,0.0,0.42029727,308.92224,0.0,0.0,-9.313226e-10,308.567,307.18436,304.687,-242394.0,18899218.0,-12279980.0,86623.83,5.736947e-07,25766076.0,32086316.0,273.16058,-9.683566e-05,7.1005896e-05
18066,29.35,66.0,2010-08-01,0.703254,0.3926947,275.5357,302.5152,-9.604264e-07,-0.00013073324,3.4218426,298.08417,0.79998523,0.0,0.42029727,305.66574,0.0,0.0,-9.313226e-10,305.53973,305.0949,304.13165,-329730.0,17077944.0,-11692990.0,86848.69,5.736947e-07,23484948.0,30831686.0,273.15988,-0.00013188086,8.913688e-05
18067,29.35,66.0,2010-09-01,0.38177264,-0.037627697,267.81195,297.81262,-8.1257895e-07,-5.1608542e-05,3.8361378,295.0603,0.7999959,0.0,0.42029727,300.2128,0.0,0.0,-9.313226e-10,300.3755,301.27286,302.38733,-131195.0,17481602.0,-12968082.0,87235.22,0.0,23985458.0,26593832.0,273.15988,-5.245814e-05,3.874302e-07
18068,29.35,66.0,2010-10-01,-0.16303098,0.25139952,269.57346,294.56818,-5.1711686e-07,-4.2635715e-05,4.2461605,292.33954,0.7999959,0.0,0.42029727,295.99536,0.0,0.0,-9.313226e-10,296.2701,297.66797,299.47897,-108287.0,14772765.0,-11736167.0,87564.31,0.0,20236254.0,25632774.0,273.16058,-4.331628e-05,3.283471e-05
18069,29.35,66.0,2010-11-01,-0.53187716,-0.12356353,266.348,285.46915,-2.954621e-07,-1.9999454e-05,5.563076,287.10815,0.79998875,0.0,0.42029727,286.4368,0.0,0.0,-9.313226e-10,287.06555,290.08612,294.53726,-50540.0,12658580.0,-10833820.0,87926.23,0.0,17058434.0,21879492.0,273.16058,-2.0270236e-05,1.3411045e-06
18130,28.65,66.0,2010-02-01,0.5099366,0.49987292,267.1931,282.398,-9.604264e-07,-0.000575435,15.576616,281.01974,0.7901499,0.0,0.2392776,284.43564,0.0,0.0,-9.313226e-10,284.53342,284.73575,286.12732,-1447925.0,15002681.0,-9416354.0,82299.72,2.8684735e-06,18464000.0,22423688.0,270.8958,-0.00057908474,0.0006407164
18131,28.65,66.0,2010-03-01,0.5815197,-1.0801215,267.01953,290.12207,-1.9944273e-06,-0.00016900385,8.315074,285.74377,0.79792994,0.0,0.24022686,293.8513,0.0,0.0,-9.313226e-10,293.46213,292.06992,290.05685,-429953.0,19381120.0,-12084864.0,82403.125,0.0,24213042.0,24228072.0,273.16058,-0.00017206836,5.6691468e-05
18132,28.65,66.0,2010-04-01,1.1291096,-0.18439436,269.14575,294.76227,-2.733199e-06,-6.370852e-05,5.683378,290.50415,0.79998875,0.0,0.24042678,299.73587,0.0,0.0,-9.313226e-10,299.24554,297.47195,294.65967,-166989.0,20867750.0,-12605448.0,82225.04,0.0,26480966.0,26729756.0,273.15988,-6.674277e-05,4.61936e-05
18133,28.65,66.0,2010-05-01,2.024971,-0.86962724,269.91748,298.19736,-3.1762756e-06,-0.000105989864,5.536026,293.08374,0.7999674,0.0,0.24042678,303.06027,0.0,0.0,-9.313226e-10,302.60406,300.89957,297.9568,-274370.0,22329904.0,-13138330.0,82014.125,0.0,28423138.0,27949520.0,273.15988,-0.00010959664,6.241724e-05
